"X","Name","Location","Year","Kilometers_Driven","Fuel_Type","Transmission","Owner_Type","Mileage","Engine","Power","Seats","New_Price","Price","Car_Age","Brand","Kilometers_Per_Year","Is_First_Owner","Fuel_Type_Diesel","Fuel_Type_Electric","Fuel_Type_Petrol","Transmission_Automatic","Transmission_Manual","Brand_Ambassador","Brand_Audi","Brand_Bentley","Brand_BMW","Brand_Chevrolet","Brand_Datsun","Brand_Fiat","Brand_Force","Brand_Ford","Brand_Honda","Brand_Hyundai","Brand_Isuzu","Brand_ISUZU","Brand_Jaguar","Brand_Jeep","Brand_Lamborghini","Brand_Land","Brand_Mahindra","Brand_Maruti","Brand_Mercedes-Benz","Brand_Mini","Brand_Mitsubishi","Brand_Nissan","Brand_Porsche","Brand_Renault","Brand_Skoda","Brand_Tata","Brand_Toyota","Brand_Volkswagen","Brand_Volvo","Location_Ahmedabad","Location_Bangalore","Location_Chennai","Location_Coimbatore","Location_Delhi","Location_Hyderabad","Location_Jaipur","Location_Kochi","Location_Kolkata","Location_Mumbai","Location_Pune"
4873,"Maruti Baleno Alpha","Chennai",2016,16000,"Petrol","Manual","First",21.4,1197,83.1,5,8.8,6.95,9,"Maruti",1600,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4874,"Hyundai Xcent 1.1 CRDi Base","Kolkata",2017,82000,"Diesel","Manual","First",24.4,1120,71,5,11.665,3.45,8,"Hyundai",9111,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4875,"Honda Civic 2006-2010 1.8 S MT","Delhi",2008,80000,"Petrol","Manual","First",13.5,1799,130,5,11.665,2.75,17,"Honda",4444,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4876,"Hyundai i20 Sportz Option 1.2","Delhi",2015,36000,"Petrol","Manual","Second",18.6,1197,81.83,5,11.665,4.95,10,"Hyundai",3273,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4877,"Tata Nexon 1.2 Revotron XZ Plus","Coimbatore",2018,17477,"Petrol","Manual","First",17,1198,108.5,5,11.13,9.62,7,"Tata",2185,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4878,"Hyundai i20 Sportz 1.2","Coimbatore",2016,16725,"Petrol","Manual","First",18.6,1197,81.83,5,11.665,6.79,9,"Hyundai",1672,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4879,"Maruti Swift Dzire ZXI","Mumbai",2014,48241,"Petrol","Manual","First",19.1,1197,85.8,5,11.665,4.5,11,"Maruti",4020,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4880,"Maruti Wagon R LXI","Kochi",2014,52431,"Petrol","Manual","First",22.5,998,67.04,5,4.59,3.01,11,"Maruti",4369,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4881,"Hyundai i20 Sportz 1.4 CRDi","Bangalore",2012,68000,"Diesel","Manual","First",21.9,1396,88.76,5,11.665,4.4,13,"Hyundai",4857,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4882,"Toyota Fortuner 4x2 AT","Hyderabad",2012,158000,"Diesel","Automatic","First",12.55,2982,168.5,7,17.49,17.49,13,"Toyota",11286,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4883,"Hyundai i10 Sportz","Coimbatore",2014,31446,"Petrol","Manual","First",20.36,1197,78.9,5,11.665,4.66,11,"Hyundai",2620,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4884,"Hyundai Grand i10 Asta","Chennai",2015,25000,"Petrol","Manual","First",18.9,1197,82,5,11.665,5.5,10,"Hyundai",2273,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4885,"Hyundai i20 Asta 1.2","Ahmedabad",2016,57000,"Petrol","Manual","First",18.6,1197,81.83,5,11.665,6,9,"Hyundai",5700,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4887,"Maruti Vitara Brezza ZDi Plus","Kochi",2018,57078,"Diesel","Manual","First",24.3,1248,88.5,5,11.58,10.19,7,"Maruti",7135,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4888,"Honda Amaze S i-Dtech","Kochi",2016,47471,"Diesel","Manual","First",25.8,1498,98.6,5,11.665,5.25,9,"Honda",4747,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4889,"Mercedes-Benz M-Class ML 250 CDI","Hyderabad",2014,50000,"Diesel","Automatic","First",15.26,2143,203.2,5,45,45,11,"Mercedes-Benz",4167,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4890,"Hyundai i20 Sportz Diesel","Ahmedabad",2010,62000,"Diesel","Manual","First",23,1396,90,5,11.665,2.7,15,"Hyundai",3875,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4891,"Hyundai i10 Era","Coimbatore",2013,65807,"Petrol","Manual","First",19.81,1086,68.05,5,11.665,3.39,12,"Hyundai",5062,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4892,"Maruti Swift Dzire VDI","Hyderabad",2014,81768,"Diesel","Manual","First",26.59,1248,74,5,11.665,5.69,11,"Maruti",6814,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4893,"BMW Z4 2009-2013 Roadster 2.5i","Kochi",2018,9952,"Petrol","Automatic","First",10.37,2979,306,2,58.54,58.54,7,"BMW",1244,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4894,"Maruti Baleno Alpha Diesel","Hyderabad",2017,24000,"Diesel","Manual","First",27.39,1248,74,5,10.63,8.4,8,"Maruti",2667,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4895,"Chevrolet Beat Diesel","Hyderabad",2012,72921,"Diesel","Manual","First",25.44,936,57.6,5,11.665,2.5,13,"Chevrolet",5209,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4896,"Honda Brio V MT","Pune",2012,59000,"Petrol","Manual","First",19.4,1198,86.8,5,11.665,3.25,13,"Honda",4214,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4897,"Ford Figo Diesel Titanium","Mumbai",2014,33000,"Diesel","Manual","Second",20,1399,68.05,5,11.665,3.25,11,"Ford",2750,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4898,"Maruti Celerio VXI AT","Pune",2016,36789,"Petrol","Automatic","First",23.1,998,67.04,5,11.665,4.25,9,"Maruti",3679,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4899,"Mercedes-Benz New C-Class C 220 CDI Elegance AT","Jaipur",2014,41000,"Diesel","Automatic","First",14.84,2143,170,5,18.5,18.5,11,"Mercedes-Benz",3417,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4901,"Honda Brio S MT","Jaipur",2015,46650,"Petrol","Manual","First",19.4,1198,86.8,5,11.665,4.25,10,"Honda",4241,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4902,"Maruti Baleno Alpha CVT","Mumbai",2018,3000,"Petrol","Automatic","First",21.4,1197,83.1,5,10.3,8.85,7,"Maruti",375,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4903,"Hyundai EON Sportz","Coimbatore",2014,14799,"Petrol","Manual","First",21.1,814,55.2,5,11.665,4.14,11,"Hyundai",1233,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4904,"Toyota Prius 2009-2016 Z4","Mumbai",2011,44000,"Electric","Automatic","First",18.19,1798,73,5,12.75,12.75,14,"Toyota",2933,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4905,"Hyundai i20 1.4 CRDi Sportz","Hyderabad",2015,68525,"Diesel","Manual","First",23,1396,90,5,11.665,7,10,"Hyundai",6230,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4906,"Ford Endeavour 3.2 Titanium AT 4X4","Hyderabad",2018,15000,"Diesel","Automatic","First",10.91,3198,197,7,33,33,7,"Ford",1875,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4907,"Honda City i-VTEC VX","Ahmedabad",2017,29000,"Petrol","Manual","First",17.4,1497,117.3,5,12.68,10,8,"Honda",3222,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4908,"Maruti SX4 ZDI","Kochi",2012,77407,"Diesel","Manual","Second",21.5,1248,88.8,5,11.665,3.53,13,"Maruti",5529,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4909,"Chevrolet Optra Magnum 1.6 LS Petrol","Jaipur",2007,118000,"Petrol","Manual","First",12.9,1598,102.5,5,11.665,1.35,18,"Chevrolet",6211,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4910,"Volkswagen Vento Diesel Highline","Delhi",2013,75000,"Diesel","Manual","First",20.54,1598,103.6,5,11.665,4.5,12,"Volkswagen",5769,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4911,"Honda City V MT","Pune",2012,69000,"Petrol","Manual","First",16.8,1497,116.3,5,11.665,4.9,13,"Honda",4929,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4912,"Hyundai Creta 1.6 CRDi SX Option","Kochi",2016,52553,"Diesel","Manual","First",19.67,1582,126.2,5,12.26,12.26,9,"Hyundai",5255,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4913,"Hyundai Xcent 1.1 CRDi SX","Mumbai",2014,58000,"Diesel","Manual","Second",24.4,1120,71,5,11.665,3.99,11,"Hyundai",4833,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4914,"Mercedes-Benz GLC 220d 4MATIC Style","Mumbai",2017,24000,"Diesel","Automatic","First",17.9,2143,170,5,59.77,46.95,8,"Mercedes-Benz",2667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4915,"Ford Figo Diesel EXI","Hyderabad",2015,65542,"Diesel","Manual","First",20,1399,68,5,11.665,3.8,10,"Ford",5958,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4916,"Volkswagen Jetta 2007-2011 2.0 TDI Trendline","Ahmedabad",2013,68008,"Diesel","Manual","Second",15,1896,105,5,11.665,6.75,12,"Volkswagen",5231,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4917,"Mahindra TUV 300 2015-2019 T8","Coimbatore",2017,22251,"Diesel","Manual","First",18.49,1493,100,7,11.665,8.75,8,"Mahindra",2472,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4918,"Ford Ecosport 1.5 Ti VCT MT Titanium","Chennai",2013,55000,"Petrol","Manual","Second",15.8,1499,110,5,11.665,5.2,12,"Ford",4231,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4919,"Hyundai Verna 1.6 SX VTVT (O)","Kochi",2017,19387,"Petrol","Manual","First",17.1,1591,121.3,5,11.665,8.42,8,"Hyundai",2154,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4921,"Hyundai i20 Sportz 1.2","Mumbai",2016,24001,"Petrol","Manual","First",18.6,1197,81.83,5,11.665,5.75,9,"Hyundai",2400,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4922,"Audi A4 New 2.0 TDI Multitronic","Kolkata",2008,17000,"Diesel","Automatic","First",15.2,1968,140.8,5,11.665,9.75,17,"Audi",944,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4923,"Nissan Micra Active XV S","Delhi",2015,28500,"Petrol","Manual","First",19.49,1198,67.04,5,11.665,3.5,10,"Nissan",2591,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4924,"Mercedes-Benz M-Class ML 250 CDI","Jaipur",2014,66000,"Diesel","Automatic","First",15.26,2143,203.2,5,30,30,11,"Mercedes-Benz",5500,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4925,"Land Rover Discovery Sport TD4 S","Delhi",2017,22000,"Diesel","Automatic","First",12.83,2179,147.5,5,35,35,8,"Land",2444,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4926,"Hyundai Creta 1.6 SX Option Executive","Coimbatore",2018,44383,"Petrol","Manual","First",15.8,1591,121.3,5,17.7,13.25,7,"Hyundai",5548,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4927,"Skoda Rapid 1.6 TDI Active","Mumbai",2013,45000,"Diesel","Manual","First",20.5,1598,103.5,5,11.665,3.65,12,"Skoda",3462,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4928,"Maruti Swift Dzire VDI","Jaipur",2015,58000,"Diesel","Manual","First",23.4,1248,74,5,11.665,5.25,10,"Maruti",5273,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4929,"Hyundai Creta 1.6 SX","Delhi",2016,69000,"Petrol","Manual","First",15.8,1591,121.3,5,14.23,9.7,9,"Hyundai",6900,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4930,"Hyundai Grand i10 CRDi Sportz","Coimbatore",2017,60993,"Diesel","Manual","First",24,1120,70,5,11.665,5.21,8,"Hyundai",6777,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4931,"Mahindra TUV 300 T8","Pune",2016,67000,"Diesel","Manual","First",18.49,1493,100,7,11.665,6.3,9,"Mahindra",6700,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4932,"Hyundai Grand i10 CRDi Sportz","Kochi",2014,51134,"Diesel","Manual","First",24,1120,70,5,11.665,4.72,11,"Hyundai",4261,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4933,"BMW X5 xDrive 30d","Chennai",2011,55000,"Diesel","Automatic","Second",11.7,2993,245,5,28,28,14,"BMW",3667,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4934,"Maruti Dzire AMT VDI","Coimbatore",2018,25082,"Diesel","Automatic","First",28.4,1248,73.75,5,9.62,8.37,7,"Maruti",3135,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4935,"Toyota Fortuner 4x4 MT","Delhi",2012,68350,"Diesel","Manual","First",12.55,2982,168.5,7,14,14,13,"Toyota",4882,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4936,"Audi A6 2011-2015 35 TDI Technology","Hyderabad",2015,50000,"Diesel","Automatic","First",17.68,1968,174.33,5,36,36,10,"Audi",4545,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4937,"Honda Jazz 1.5 V i DTEC","Pune",2015,97000,"Diesel","Manual","First",27.3,1498,98.6,5,11.665,6.4,10,"Honda",8818,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4938,"Audi Q7 4.2 TDI Quattro Technology","Coimbatore",2015,56238,"Diesel","Automatic","First",11.33,4134,335.2,7,51.69,51.69,10,"Audi",5113,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4939,"Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV","Jaipur",2014,72618,"Diesel","Manual","First",12.05,2179,120,7,11.665,8,11,"Mahindra",6052,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4940,"Chevrolet Cruze LTZ","Hyderabad",2012,62005,"Diesel","Manual","First",18.3,1991,147.9,5,11.665,9.8,13,"Chevrolet",4429,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4941,"Chevrolet Beat Diesel LT","Hyderabad",2012,61250,"Diesel","Manual","First",25.44,936,57.6,5,11.665,2.7,13,"Chevrolet",4375,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4942,"Audi A4 35 TDI Premium Plus","Coimbatore",2014,28469,"Diesel","Automatic","First",18.25,1968,187.74,5,53.14,24.37,11,"Audi",2372,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4943,"Skoda Rapid 1.6 MPI AT Style","Kochi",2018,21488,"Petrol","Automatic","First",14.3,1598,103.52,5,11.665,9.72,7,"Skoda",2686,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4944,"Maruti Swift Dzire VDI","Pune",2014,197000,"Diesel","Manual","First",23.4,1248,74,5,11.665,5,11,"Maruti",16417,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4945,"Toyota Fortuner 3.0 Diesel","Pune",2009,138205,"Diesel","Manual","Second",11.5,2982,171,7,11.665,10.5,16,"Toyota",8130,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4946,"Maruti Swift VDI","Jaipur",2012,160000,"Diesel","Manual","Second",22.9,1248,74,5,7.92,3.9,13,"Maruti",11429,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4947,"Honda City 1.5 V MT Exclusive","Coimbatore",2012,67590,"Petrol","Manual","First",17,1497,118,5,11.665,5.65,13,"Honda",4828,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4948,"Mercedes-Benz M-Class ML 250 CDI","Mumbai",2012,52000,"Diesel","Automatic","First",15.26,2143,203.2,5,29.95,29.95,13,"Mercedes-Benz",3714,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4949,"Maruti Swift Ldi BSIII","Bangalore",2008,1e+05,"Diesel","Manual","Second",17.8,1248,75,5,11.665,3,17,"Maruti",5556,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4950,"Ford Aspire Titanium Diesel","Kolkata",2017,60048,"Diesel","Manual","First",26.1,1498,99,5,8.91,6,8,"Ford",6672,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4951,"Hyundai i10 Sportz","Mumbai",2009,48000,"Petrol","Manual","First",20.36,1197,78.9,5,11.665,2.11,16,"Hyundai",2824,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4952,"Fiat Punto 1.4 Emotion","Kolkata",2010,47000,"Petrol","Manual","First",14.6,1497,98.6,5,11.665,1.49,15,"Fiat",2938,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4953,"Maruti Alto LXi","Jaipur",2011,1e+05,"Petrol","Manual","First",19.7,796,46.3,5,11.665,1.5,14,"Maruti",6667,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
